ID;Collection;Order;Family;Subfamily;Genus;Species;Subspecies;Author;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Garudinia;lactana;NULL;Wlk.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Thermograpta;rufizonata;NULL;Hps.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Acco;bicolora;NULL;B.-B.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Pachycerosia;bipunctapura;NULL;Gaede;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Halone;sejuncta;NULL;Fld.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Halone;sinuata;NULL;Wllgr.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Halone;indet;NULL;NULL;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Tampea;reversa;NULL;Wlk.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Navarodes;lithosirides;NULL;Snellen;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Prosiccia;trifasciata;NULL;Gaede;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Padenia;duplicana;NULL;Wlk.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Padenia;transversa;NULL;Wlk.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;albilineata;NULL;Gaede;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;albisparsa;NULL;Hps.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;corvina;NULL;Fld.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;costimacula;NULL;B.-B.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;curvata;NULL;Gaede;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;foliacea;NULL;Rtsch.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;fuliginosa;NULL;Rtsch.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;fusca;NULL;Hps.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;rufa;NULL;Hps.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;simplex;NULL;Pagst.;
MFNB_Lep_Lithosiini_D043;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Macaduma;indet;NULL;NULL;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;apicata;NULL;Hps.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;biplagiata;NULL;Gaede;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;bürgersi;NULL;Gaede;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;caerulescens;NULL;Dr.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;xenodora;NULL;Meyr.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;cuneiplena;NULL;Wlk.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;cyanoxantha;NULL;Hps.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;ecxanthia;NULL;Hps.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;punctata;NULL;Hps.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Darantasia;triangulum;NULL;Gaede;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Garudinistis;ovalis;NULL;Gaede;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Stenoscaptia;angustifasciata;NULL;Gaede;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Stenoscaptia;niveiceps;NULL;Rothsch.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Byrsia;auvantiaca;NULL;Snell.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Byrsia;dotata;NULL;Wlk.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Byrsia;latiplaga;NULL;Rothsch.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Scaptesyle;bicolor;NULL;Wlk.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Scaptesyle;bicolorintegra;NULL;Swink.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Scaptesyle;bipartita;NULL;Rothsch.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Scaptesyle;ixias;NULL;Hps.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Scaptesyle;mirabilis;NULL;Hps.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Scaptesyle;tricolor;NULL;Wlk.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Scaptesyle;indet;NULL;NULL;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Neoscaptia;fovealis;NULL;Hps.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Neoscaptia;heringi;NULL;Gaede;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Neoscaptia;collateralis;NULL;Hps.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Pronola;magniplaga;NULL;Schaus.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Rhodographa;phaeoplaga;NULL;Schaus.;
MFNB_Lep_Lithosiini_D044;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Rhodographa;sulphurea;NULL;Gaede;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Damias;aroa;NULL;B.-B.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Damias;bicolora;NULL;Gaede;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Damias;biguttata;NULL;Rtsch.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Damias;calida;NULL;Wlk.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Damias;gelida;NULL;Wlk.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Damias;gelidamendax;NULL;Rothsch.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Damias;mixta;NULL;Hps.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Damias;occidentalis;NULL;Rotsch.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Eurosia;metaphaeola;NULL;Hps.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chrysallactis;aureorubro;NULL;Hps.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Meteugoa;obliquiata;NULL;Hps.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Nudosia;fuscifusa;NULL;Hps.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Achröosia;nuda;NULL;Hps.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Xanthodule;ombrophanes;NULL;Meyr.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Lithoprocris;methyalea;NULL;Hps.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Comacla;senex;NULL;Hln.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Balbura;dorsisigna;NULL;Wlk.;
MFNB_Lep_Lithosiini_D045;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Balbura;diffusa;NULL;Gaede;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;adita;NULL;Moore;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;alba;NULL;Moore;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;albescens;NULL;Mell.;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;alborosea;NULL;Wlk.;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;arama;NULL;Moore;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;ariadne;NULL;Elwes;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;bellissima;NULL;Moore;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;bianca;NULL;Wlk.;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;candida;NULL;Fld.;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;coccinea;NULL;Moore;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;conclusa;NULL;Wlk.;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;costifimbria;NULL;Wlk.;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;detrita;NULL;Wlk.;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;divakava;NULL;Moore;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;effracta;NULL;Wlk.;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;euryxantha;NULL;Hamps.;
MFNB_Lep_Lithosiini_D046;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;dohertyi;NULL;(Elwes, 1890);
MFNB_Lep_Lithosiini_D047;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;gabriellae;NULL;?erný;
MFNB_Lep_Lithosiini_D047;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;gazella;NULL;Moore, 1872;
MFNB_Lep_Lithosiini_D047;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;gelida;NULL;Wlk.;
MFNB_Lep_Lithosiini_D047;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;gonypetes;NULL;Prout;
MFNB_Lep_Lithosiini_D047;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;guttifera;NULL;Wlk.;
MFNB_Lep_Lithosiini_D047;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;hamata;NULL;Wlk.;
MFNB_Lep_Lithosiini_D047;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;hamata;minor;NULL;
MFNB_Lep_Lithosiini_D049;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;hamata;NULL;Wlk.;
MFNB_Lep_Lithosiini_D049;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;harterti;NULL;Elw.;
MFNB_Lep_Lithosiini_D049;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;impunctata;NULL;Fld.;
MFNB_Lep_Lithosiini_D049;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;inconclusa;NULL;Wlk.;
MFNB_Lep_Lithosiini_D049;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;interrogationis;NULL;Pouj.;
MFNB_Lep_Lithosiini_D049;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;interrogationis;minor;NULL;
MFNB_Lep_Lithosiini_D049;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;javanica;NULL;Btl.;
MFNB_Lep_Lithosiini_D049;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;moelleri;NULL;(Elwes, 1890);
MFNB_Lep_Lithosiini_D049;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;nigrilineata;NULL;Hps.;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;peregrina;NULL;Wlk.;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;perornata;NULL;Wlk.;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;phaedra;NULL;Leach.;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;pitana;NULL;Moore;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;plateni;NULL;Elw.;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;pratti;NULL;Elwes;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;pudens;NULL;Wlk.;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;puella;NULL;Drury;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;puer;NULL;Elw.;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;quadripartita;NULL;Wilem.;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;ridleyi;NULL;Hps.;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;rosabra;NULL;Wileman;
MFNB_Lep_Lithosiini_D050;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;rubrifasciata;NULL;Dr.;
MFNB_Lep_Lithosiini_D051;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;sanguinea;NULL;Motsch.;
MFNB_Lep_Lithosiini_D051;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;sanguinea;formosana;Dra.;
MFNB_Lep_Lithosiini_D051;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;subornata;NULL;Wlk.;
MFNB_Lep_Lithosiini_D051;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;vespertata;NULL;?erný;
MFNB_Lep_Lithosiini_D051;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;v-nigrum;NULL;?erný;
MFNB_Lep_Lithosiini_D051;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;v-nigrum;visayana;?erný;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;croceizona;NULL;Hps.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;flavicaput;NULL;Gaede;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;fulvia;NULL;Linn.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;fumea;NULL;Hamps.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;haemaeta;NULL;Snell.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;inusitata;NULL;B.-B.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;meyricki;NULL;Rtsch.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;punctistrigosa;NULL;Rtsch.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;tegyra;NULL;Druce;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;tegyra;refracta;Drandt.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;thoracica;NULL;Rtsch.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;trigona;NULL;Rtsch.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;amatura;NULL;Wlk.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;capensis;NULL;Hps.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;delicata;NULL;Wlk.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;loloana;NULL;Strand;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;pretoriae;NULL;Dist.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;rejecta;NULL;Wlk.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;rubristriga;NULL;Hbld.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;rubritermina;NULL;B.-B.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;togoana;NULL;Strand;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;trigutta;NULL;Wlk.;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;ugandana;NULL;Strand;
MFNB_Lep_Lithosiini_D052;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;indet;NULL;NULL;
MFNB_Lep_Lithosiini_D053;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;indet;NULL;NULL;
MFNB_Lep_Lithosiini_D053;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chionaema;indet;NULL;NULL;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Dipaena;contenta;NULL;Wlk.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Dipaena;contenta;interrupta;Gaede;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Dipaena;acharon;NULL;Wlk.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Dipaena;salcedo;NULL;Dgn.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Cloesia;parthia;NULL;Dr.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Cloesia;vittata;NULL;Möschl.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Lamprostola;nitens;NULL;Hps.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Odozana;floccosa;NULL;Wlk.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Odozana;margina;NULL;Schaus.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Odozana;methaemata;NULL;Hps.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Odozana;obscura;NULL;Schaus.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chrysochlorosia;callistia;NULL;Hps.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chrysochlorosia;magnifica;NULL;Schaus.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Chrysochlorosia;splendida;NULL;Dr.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Prepiella;aurea;NULL;Btl.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Prepiella;irregularis;NULL;Gaede;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Prepiella;miniola;NULL;Hps.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Prepiella;sesapina;NULL;Btl.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Prepiella;strigivenia;NULL;Hps.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Prepiella;indet;NULL;NULL;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Thyone;melanocera;NULL;Schaus.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Thyone;plarida;NULL;Schs.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Thyone;simplex;NULL;Wlk.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Thyone;tincta;NULL;Hps.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Thyone;grisescens;NULL;Schaus.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Afrida;melicarta;NULL;Dr.;
MFNB_Lep_Lithosiini_D055;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Afrida;tortriciformis;NULL;Möschl.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;batialis;NULL;Wlk.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;faustinula;NULL;Boisd.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;injecta;NULL;Dyar.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;lativittata;NULL;Gaede;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;lycomorphedes;NULL;Draudt;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;nexa;NULL;Boisd.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;opulentana;NULL;Wlk.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;persimilis;NULL;Hps.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;petrovna;NULL;Schs.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;plumbea;NULL;Ltr.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;polyzona;NULL;Dr.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;subjecta;NULL;Wlk.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;tyres;NULL;Dr.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;unifascia;NULL;Gr.;
MFNB_Lep_Lithosiini_D056;Lepidoptera - Lithosiini;NULL;Arctiidae;Arctiinae;Illice;subjecta;NULL;Wlk.;
